taxonKey,acceptedTaxonKey,scientificName,kingdom,phylum,class,order,family,genus,taxon rank,nomenclatural code,location,country code,occurrence status,establishment means,degree of establishment,introduction pathway 1,introduction pathway 2,introduction pathway 3,introduction pathway 4,introduction pathway 5,introduction pathway 6,introduction pathway 7,date first observation,date last observation,source,occurrence remarks,native range,terrestrial,marine,freshwater,date added,added by,verified by
2679656,2679656,Pseudotaxiphyllum elegans (Brid.) Z.Iwats.,Plantae,Bryophyta,Bryopsida,Hypnales,Plagiotheciaceae,Pseudotaxiphyllum,species,,Brussels,BE,,native,native,,,,,,,,1866-07-09,2024-11-26,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679696,2679696,Hylocomium splendens (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Hylocomium,species,,Belgium,BE,,native,native,,,,,,,,1873-04-30,2025-06-07 11:01:31,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679696,2679696,Hylocomium splendens (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Hylocomium,species,,Flanders,BE,,native,native,,,,,,,,1873-04-30,2025-06-07 11:01:31,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679696,2679696,Hylocomium splendens (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Hylocomium,species,,Wallonia,BE,,native,native,,,,,,,,1873-04-30,2025-06-07 11:01:31,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679701,2679701,Loeskeobryum brevirostre (Brid.) M.Fleisch.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Loeskeobryum,species,,Belgium,BE,,native,native,,,,,,,,1872-12-31,2024-06-26,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679701,2679701,Loeskeobryum brevirostre (Brid.) M.Fleisch.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Loeskeobryum,species,,Flanders,BE,,native,native,,,,,,,,1872-12-31,2024-06-26,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679701,2679701,Loeskeobryum brevirostre (Brid.) M.Fleisch.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Loeskeobryum,species,,Wallonia,BE,,native,native,,,,,,,,1872-12-31,2024-06-26,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679707,2679707,Rhytidiadelphus squarrosus (Hedw.) Warnst.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Rhytidiadelphus,species,,Belgium,BE,,native,native,,,,,,,,1869-12-01,2025-11-11 12:00:39,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679707,2679707,Rhytidiadelphus squarrosus (Hedw.) Warnst.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Rhytidiadelphus,species,,Flanders,BE,,native,native,,,,,,,,1869-12-01,2025-11-11 12:00:39,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679707,2679707,Rhytidiadelphus squarrosus (Hedw.) Warnst.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Rhytidiadelphus,species,,Wallonia,BE,,native,native,,,,,,,,1869-12-01,2025-11-11 12:00:39,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679707,2679707,Rhytidiadelphus squarrosus (Hedw.) Warnst.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Rhytidiadelphus,species,,Brussels,BE,,native,native,,,,,,,,1869-12-01,2025-11-11 12:00:39,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679711,2679711,Rhytidiadelphus loreus (Hedw.) Warnst.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Rhytidiadelphus,species,,Belgium,BE,,native,native,,,,,,,,1872-12-31,2025-11-11 14:24:15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679711,2679711,Rhytidiadelphus loreus (Hedw.) Warnst.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Rhytidiadelphus,species,,Flanders,BE,,native,native,,,,,,,,1872-12-31,2025-11-11 14:24:15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679711,2679711,Rhytidiadelphus loreus (Hedw.) Warnst.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Rhytidiadelphus,species,,Wallonia,BE,,native,native,,,,,,,,1872-12-31,2025-11-11 14:24:15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679713,2679713,Rhytidium rugosum (Hedw.) Kindb.,Plantae,Bryophyta,Bryopsida,Hypnales,Rhytidiaceae,Rhytidium,species,,Belgium,BE,,native,native,,,,,,,,1869-05-01,2025-02-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679713,2679713,Rhytidium rugosum (Hedw.) Kindb.,Plantae,Bryophyta,Bryopsida,Hypnales,Rhytidiaceae,Rhytidium,species,,Flanders,BE,,native,native,,,,,,,,1869-05-01,2025-02-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679713,2679713,Rhytidium rugosum (Hedw.) Kindb.,Plantae,Bryophyta,Bryopsida,Hypnales,Rhytidiaceae,Rhytidium,species,,Wallonia,BE,,native,native,,,,,,,,1869-05-01,2025-02-08,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679715,2679715,Pleurozium schreberi (Willd. ex Brid.) Mitt.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Pleurozium,species,,Belgium,BE,,native,native,,,,,,,,1872-12-01,2025-10-21 16:41:01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679715,2679715,Pleurozium schreberi (Willd. ex Brid.) Mitt.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Pleurozium,species,,Flanders,BE,,native,native,,,,,,,,1872-12-01,2025-10-21 16:41:01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679715,2679715,Pleurozium schreberi (Willd. ex Brid.) Mitt.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Pleurozium,species,,Wallonia,BE,,native,native,,,,,,,,1872-12-01,2025-10-21 16:41:01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679715,2679715,Pleurozium schreberi (Willd. ex Brid.) Mitt.,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Pleurozium,species,,Brussels,BE,,native,native,,,,,,,,1872-12-01,2025-10-21 16:41:01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679719,2679719,Scorpiurium circinatum (Bruch) M.Fleisch. & Loeske,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Scorpiurium,species,,Belgium,BE,,native,native,,,,,,,,1800-01-01/1899-12-31,1800-01-01/1899-12-31,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679719,2679719,Scorpiurium circinatum (Bruch) M.Fleisch. & Loeske,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Scorpiurium,species,,Wallonia,BE,,native,native,,,,,,,,1800-01-01/1899-12-31,1800-01-01/1899-12-31,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679735,2679735,Isothecium alopecuroides (Lam. ex Dubois) Isov.,Plantae,Bryophyta,Bryopsida,Hypnales,Lembophyllaceae,Isothecium,species,,Belgium,BE,,native,native,,,,,,,,1873-11-30,2024-06-26,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679735,2679735,Isothecium alopecuroides (Lam. ex Dubois) Isov.,Plantae,Bryophyta,Bryopsida,Hypnales,Lembophyllaceae,Isothecium,species,,Flanders,BE,,native,native,,,,,,,,1873-11-30,2024-06-26,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679735,2679735,Isothecium alopecuroides (Lam. ex Dubois) Isov.,Plantae,Bryophyta,Bryopsida,Hypnales,Lembophyllaceae,Isothecium,species,,Wallonia,BE,,native,native,,,,,,,,1873-11-30,2024-06-26,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679735,2679735,Isothecium alopecuroides (Lam. ex Dubois) Isov.,Plantae,Bryophyta,Bryopsida,Hypnales,Lembophyllaceae,Isothecium,species,,Brussels,BE,,native,native,,,,,,,,1873-11-30,2024-06-26,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,,FALSE,,,,
2679761,2679761,Cirriphyllum piliferum (Hedw.) Grout,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Cirriphyllum,species,,Belgium,BE,,native,native,,,,,,,,1872-08-31,2024-03-27,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679761,2679761,Cirriphyllum piliferum (Hedw.) Grout,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Cirriphyllum,species,,Flanders,BE,,native,native,,,,,,,,1872-08-31,2024-03-27,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679761,2679761,Cirriphyllum piliferum (Hedw.) Grout,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Cirriphyllum,species,,Wallonia,BE,,native,native,,,,,,,,1872-08-31,2024-03-27,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679761,2679761,Cirriphyllum piliferum (Hedw.) Grout,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Cirriphyllum,species,,Brussels,BE,,native,native,,,,,,,,1872-08-31,2024-03-27,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679769,2679769,Rhynchostegiella tenella (Dicks.) Limpr.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Belgium,BE,,native,native,,,,,,,,1869-05-01,2024-09-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679769,2679769,Rhynchostegiella tenella (Dicks.) Limpr.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Flanders,BE,,native,native,,,,,,,,1869-05-01,2024-09-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679769,2679769,Rhynchostegiella tenella (Dicks.) Limpr.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Wallonia,BE,,native,native,,,,,,,,1869-05-01,2024-09-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679769,2679769,Rhynchostegiella tenella (Dicks.) Limpr.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Brussels,BE,,native,native,,,,,,,,1869-05-01,2024-09-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679789,2679789,Rhynchostegiella curviseta (Brid.) Limpr.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Belgium,BE,,native,native,,,,,,,,1872-12-31,2023-04-04,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679789,2679789,Rhynchostegiella curviseta (Brid.) Limpr.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Flanders,BE,,native,native,,,,,,,,1872-12-31,2023-04-04,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679789,2679789,Rhynchostegiella curviseta (Brid.) Limpr.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Wallonia,BE,,native,native,,,,,,,,1872-12-31,2023-04-04,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679789,2679789,Rhynchostegiella curviseta (Brid.) Limpr.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Brussels,BE,,native,native,,,,,,,,1872-12-31,2023-04-04,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679808,2679808,Rhynchostegiella tenuicaulis (Spruce) Kartt.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Belgium,BE,,native,native,,,,,,,,1871-03-01,1879-09-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679808,2679808,Rhynchostegiella tenuicaulis (Spruce) Kartt.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Wallonia,BE,,native,native,,,,,,,,1871-03-01,1879-09-15,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679813,2679813,Rhynchostegiella teneriffae (Mont.) Dirkse & Bouman,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Belgium,BE,,native,native,,,,,,,,1982-03-21,2021-04-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679813,2679813,Rhynchostegiella teneriffae (Mont.) Dirkse & Bouman,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Flanders,BE,,native,native,,,,,,,,1982-03-21,2021-04-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679813,2679813,Rhynchostegiella teneriffae (Mont.) Dirkse & Bouman,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,species,,Wallonia,BE,,native,native,,,,,,,,1982-03-21,2021-04-22,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679837,2679837,Scleropodium cespitans (Wilson ex Müll.Hal.) L.F.Koch.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Scleropodium,species,,Belgium,BE,,native,native,,,,,,,,1994-08-26,2024-03-10,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679837,2679837,Scleropodium cespitans (Wilson ex Müll.Hal.) L.F.Koch.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Scleropodium,species,,Flanders,BE,,native,native,,,,,,,,1994-08-26,2024-03-10,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679837,2679837,Scleropodium cespitans (Wilson ex Müll.Hal.) L.F.Koch.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Scleropodium,species,,Wallonia,BE,,native,native,,,,,,,,1994-08-26,2024-03-10,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679838,2679838,Scleropodium touretii (Brid.) L.F.Koch.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Scleropodium,species,,Belgium,BE,,native,native,,,,,,,,1872-05-01/1872-05-31,2003-08-27,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679838,2679838,Scleropodium touretii (Brid.) L.F.Koch.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Scleropodium,species,,Wallonia,BE,,native,native,,,,,,,,1872-05-01/1872-05-31,2003-08-27,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679866,2679866,Brachythecium albicans (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,species,,Belgium,BE,,native,native,,,,,,,,1854-05-20,2025-02-04 13:28:01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679866,2679866,Brachythecium albicans (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,species,,Flanders,BE,,native,native,,,,,,,,1854-05-20,2025-02-04 13:28:01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679866,2679866,Brachythecium albicans (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,species,,Wallonia,BE,,native,native,,,,,,,,1854-05-20,2025-02-04 13:28:01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679866,2679866,Brachythecium albicans (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,species,,Brussels,BE,,native,native,,,,,,,,1854-05-20,2025-02-04 13:28:01,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679898,2679898,Brachythecium rutabulum (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,species,,Belgium,BE,,native,native,,,,,,,,1850-03-05,2025-02-03,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679898,2679898,Brachythecium rutabulum (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,species,,Flanders,BE,,native,native,,,,,,,,1850-03-05,2025-02-03,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679898,2679898,Brachythecium rutabulum (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,species,,Wallonia,BE,,native,native,,,,,,,,1850-03-05,2025-02-03,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679898,2679898,Brachythecium rutabulum (Hedw.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,species,,Brussels,BE,,native,native,,,,,,,,1850-03-05,2025-02-03,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679965,2679965,Brachythecium laetum (Brid.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,species,,Belgium,BE,,native,native,,,,,,,,1876-12-01,1899,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
2679965,2679965,Brachythecium laetum (Brid.) Schimp.,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,species,,Wallonia,BE,,native,native,,,,,,,,1876-12-01,1899,"Sotiaux, A., Stieperaere, H., & Vanderpoorten, A. (2007). Bryophyte checklist and european red list of the Brussels-Capital region, Flanders and Wallonia (Belgium). Belgian Journal of Botany, 140(2), 174-196.",,,TRUE,FALSE,FALSE,,,
